Customer_ID,Call_Failure,Complains,Subscription_Length,Charge_Amount,Seconds_of_use,Frequency_of_use,Frequency_of_SMS,Distinct_Called_Numbers,Age_Group,Tariff_Plan,Status,Customer_Value,Churn
17181,5,1,11,1,1193,15,7,NA,3,1,1,76.32,1
17453,13,0,41,2,4790,83,44,23,3,1,1,NA,0
17878,5,0,NA,0,NA,17,46,10,3,1,2,214.2,0
12575,15,0,40,2,2873,72,398,30,3,1,1,1709.8,0
13626,15,0,NA,2,4618,NA,40,41,1,1,1,478.28,0
16578,8,0,41,2,NA,70,41,39,2,1,1,314.235,0
12023,NA,0,41,NA,4195,94,71,34,3,1,1,455.56,0
16712,9,0,41,2,2780,51,324,NA,4,1,1,880.775,0
10806,18,0,40,4,9535,133,183,49,3,1,1,1118.72,0
12646,12,0,41,2,14193,181,39,50,3,1,1,730.96,0
15194,NA,0,41,3,4935,95,41,31,4,1,1,NA,0
14205,14,1,41,0,2658,66,47,23,4,1,2,NA,0
15995,30,0,NA,5,15560,237,93,38,3,1,NA,1003.88,0
12894,9,0,41,NA,3515,39,NA,14,4,1,1,1393.85,0
18794,14,0,40,2,15905,NA,189,36,3,1,1,1399.96,0
12378,5,0,40,0,NA,26,39,17,3,1,2,NA,0
10637,NA,0,NA,0,NA,26,52,14,3,1,2,254.24,0
13087,5,0,40,0,420,NA,39,6,3,1,2,173.28,1
11569,8,0,40,2,7928,139,NA,49,3,1,1,2014.68,0
13693,13,0,40,3,7138,87,147,43,3,1,1,877,0
16557,26,0,39,10,10855,NA,40,48,5,2,1,224.4,0
19586,6,0,37,2,3260,34,39,20,4,1,NA,179.85,0
14214,14,0,38,0,3410,NA,48,22,3,1,2,330.52,1
14897,NA,1,39,0,2688,NA,73,37,4,1,2,251.1,1
15105,5,0,39,0,553,14,NA,8,3,1,2,NA,1
16663,8,0,36,3,7205,109,NA,28,5,1,1,189.21,0
12045,5,0,39,0,1048,NA,48,10,4,1,2,146.675,1
18336,5,0,NA,3,758,16,43,8,5,1,1,76.11,0
17354,NA,0,34,5,16495,NA,39,86,2,2,1,929.025,0
13484,11,0,NA,NA,7385,128,310,39,3,2,1,1540.52,0
17039,7,0,39,2,4138,94,NA,34,3,1,1,333.28,0
17374,NA,0,38,0,NA,56,NA,26,4,1,2,NA,0
11397,11,0,39,2,3200,65,214,29,3,1,1,986.6,0
17919,9,0,30,NA,1735,48,232,17,3,2,1,999.32,0
12479,16,0,30,0,1120,NA,49,13,3,1,2,242.28,0
18948,15,0,28,NA,1645,44,NA,19,2,1,1,337.005,0
10458,7,0,28,2,3645,NA,47,29,4,1,1,210.45,0
13543,7,0,21,2,2115,NA,67,20,3,1,1,354.12,0
13001,21,0,20,3,6813,153,124,48,2,2,1,871.47,0
15250,17,0,18,2,NA,NA,112,46,5,1,1,311.04,0
10178,7,0,12,3,4810,52,254,16,3,1,1,NA,0
16398,8,1,12,3,1908,31,39,13,3,1,1,233.56,1
17575,13,0,39,0,4560,NA,NA,15,2,1,1,239.895,0
18698,5,0,NA,0,305,6,7,2,2,1,2,45.495,0
14257,15,0,38,0,2643,60,334,22,2,NA,1,1624.635,0
13838,15,0,39,0,4388,66,7,33,1,1,1,283.47,0
18972,8,0,39,0,2583,58,7,31,1,1,1,183.755,0
16300,9,0,39,NA,2550,NA,260,16,3,1,1,1143.56,0
14080,12,0,39,0,13963,169,7,NA,3,1,1,NA,0
12195,11,0,NA,0,6108,95,7,10,2,1,1,310.635,0
10015,NA,1,39,0,2428,54,7,NA,3,1,2,127.28,0
18143,NA,0,39,NA,15330,225,NA,NA,3,1,1,738.2,0
13738,9,0,39,NA,3285,27,NA,NA,3,1,NA,1964.48,0
17849,14,0,38,NA,15675,NA,125,28,2,1,1,1276.065,0
19732,8,0,38,1,6690,86,161,24,3,1,1,NA,0
16703,5,0,38,0,305,NA,7,2,2,1,2,45.495,1
11837,8,0,38,0,7698,127,359,41,2,1,1,1967.625,0
13501,13,0,38,1,NA,75,83,35,2,1,1,687.735,0
15524,NA,1,34,0,1145,47,NA,NA,2,1,2,85.14,1
19842,26,0,37,8,10625,93,7,40,4,1,1,285.45,0
11130,6,0,35,0,3030,22,7,12,3,1,1,150.08,0
14071,14,0,NA,0,3180,41,7,14,3,1,2,156.84,1
19130,8,0,34,1,6975,97,7,20,4,1,1,194.3,0
15958,5,0,37,NA,NA,NA,7,2,5,1,1,15.165,0
19214,30,0,32,3,16265,238,NA,78,2,1,1,774.135,0
11586,11,0,35,3,7155,116,246,31,2,2,1,1434.195,0
14047,NA,0,37,0,NA,82,7,26,2,1,1,211.05,0
15303,8,0,36,NA,1855,NA,13,18,3,1,2,127.96,0
17678,9,0,28,NA,1505,36,168,9,2,2,1,825.345,0
12230,9,0,27,0,1758,NA,7,66,4,1,1,62.425,0
15939,16,0,28,0,890,25,7,5,2,1,2,72.675,0
10288,5,0,27,0,1015,10,7,NA,4,1,2,43.125,0
17594,NA,0,26,0,1415,32,7,11,2,1,1,96.615,0
12664,7,0,26,0,3415,61,7,NA,3,1,1,167.04,0
19592,7,0,19,0,1885,26,7,12,2,1,1,NA,0
10349,21,0,18,1,6583,NA,60,NA,1,2,1,699.82,0
12217,17,0,16,0,9123,171,48,NA,4,1,1,352.35,0
15316,8,0,10,1,NA,19,NA,5,3,1,1,95.88,1
18444,15,0,40,1,4865,78,21,NA,3,1,1,281.72,0
19761,7,0,41,NA,813,12,23,9,3,1,2,125,0
16645,NA,0,39,NA,2948,67,NA,29,3,1,1,1620.6,0
16857,17,0,40,1,4693,73,17,40,1,1,1,355.63,0
15148,10,0,40,1,2888,65,18,38,2,1,NA,NA,0
12014,18,0,40,2,4270,89,48,33,3,1,1,366.36,0
16580,20,0,39,3,NA,128,NA,48,3,1,1,1029.52,0
15333,14,0,40,NA,5010,NA,18,30,3,NA,1,276,0
18032,16,0,40,0,2733,61,24,22,3,1,2,207.76,0
11526,11,0,40,2,3590,34,499,13,3,1,1,2140.96,0
12090,10,0,39,2,NA,93,202,31,NA,1,1,1091.52,0
16973,7,0,39,NA,NA,21,16,16,2,1,2,NA,0
14512,7,0,39,0,495,7,16,5,2,1,2,94.59,1
13997,15,0,39,2,NA,82,124,42,2,1,1,886.275,0
11767,30,1,35,0,1450,54,NA,22,3,1,2,188.16,1
11772,28,0,38,9,NA,NA,17,47,5,1,1,190.95,0
19280,20,0,38,2,6313,105,42,NA,2,1,1,477.81,0
14238,16,1,37,0,3485,48,25,21,3,1,2,241.32,1
13065,16,1,38,0,2763,51,NA,36,4,1,2,NA,1
11533,7,0,38,0,628,9,16,7,3,1,2,89.48,1
18276,8,0,38,1,2163,NA,16,11,4,1,1,94.875,0
10602,10,0,35,2,7280,104,30,27,5,1,1,NA,0
15377,7,0,38,0,1123,14,25,9,4,1,2,90.925,1
17750,NA,0,38,2,833,11,NA,7,5,1,1,42.66,0
16482,32,0,33,4,16570,245,16,85,2,2,1,828.675,0
18906,13,0,36,4,7460,123,287,NA,3,2,1,1451.32,0
19879,9,0,38,1,4213,89,18,NA,3,1,1,244.08,0
13265,10,0,NA,0,2160,51,54,25,3,1,2,304.44,0
10958,13,0,38,1,3275,60,NA,28,2,1,1,1009.575,0
18366,11,0,29,2,1810,43,209,16,3,2,1,910.12,0
19801,11,0,28,1,2063,46,46,73,5,1,1,100.635,0
19949,18,0,29,0,1195,32,26,12,3,1,2,NA,0
17783,NA,0,27,1,1720,39,35,18,2,1,1,236.655,0
11877,9,0,NA,1,3720,68,24,NA,3,1,1,NA,0
13139,9,NA,20,1,2190,33,44,19,3,1,1,264.92,0
14417,23,0,19,2,6887,148,101,47,2,2,1,771.075,0
16035,19,0,17,NA,9427,NA,89,45,5,1,1,277.575,0
16170,15,0,18,4,NA,52,47,24,3,1,1,323.96,0
19868,9,0,NA,NA,4885,47,NA,15,3,1,1,1121.28,0
18323,11,0,40,1,4485,NA,3,16,3,1,1,194.44,0
12126,NA,0,40,1,4313,71,0,34,1,1,1,241.12,0
15792,NA,0,40,1,2508,63,0,32,2,NA,1,115.695,0
12581,NA,0,40,2,3890,87,30,27,3,1,1,279.08,0
12594,16,0,39,NA,9230,126,142,42,3,1,1,942.24,0
12601,NA,0,40,1,NA,174,0,43,3,1,1,562.48,0
18683,10,0,40,2,NA,88,0,24,3,1,NA,188.72,0
17230,9,0,40,1,6033,100,5,11,3,1,1,265.32,0
18673,12,NA,40,0,2353,59,6,NA,3,1,2,120.48,0
19668,28,0,40,4,15255,230,NA,31,3,1,1,827.4,0
11600,12,0,39,1,15600,NA,148,29,2,1,1,1376.415,0
13324,3,0,39,0,990,19,0,NA,2,1,2,45.405,0
16524,5,0,40,0,NA,19,11,7,3,1,2,NA,0
15015,6,0,39,1,7623,132,382,42,3,1,1,1838.2,0
16440,10,0,39,2,11580,159,9,46,4,1,1,315.975,0
11360,11,0,39,2,NA,NA,106,NA,2,1,1,788.085,0
11291,24,0,38,9,10550,NA,0,41,5,1,1,159.72,0
15634,16,0,38,2,5933,103,NA,23,2,1,1,379.62,0
14317,4,0,36,1,2955,27,0,13,3,1,1,119.28,0
17638,NA,0,NA,0,3105,NA,7,15,3,1,2,154.04,1
18253,12,NA,38,0,2383,NA,32,30,4,1,2,140.8,1
12759,3,0,38,0,248,7,0,1,3,1,2,10.2,1
18575,6,0,35,2,6900,NA,12,21,5,1,1,123.03,0
16115,NA,0,38,0,743,12,7,3,4,1,2,36.375,1
14314,NA,0,NA,2,453,9,2,1,5,1,1,9.93,0
14443,9,0,36,4,7080,121,269,32,3,2,1,1364.04,0
16268,NA,0,38,1,3833,87,0,27,3,1,1,156.8,0
18349,6,0,37,0,NA,49,36,19,3,1,2,217.16,0
13306,9,NA,38,1,2895,58,173,22,2,1,1,911.385,0
18658,7,0,NA,2,1430,41,191,10,3,2,NA,822.84,0
16378,7,0,28,1,1683,44,NA,67,5,1,1,67.905,0
13143,14,0,29,0,815,NA,8,NA,3,1,2,65.8,0
13045,3,0,NA,0,940,15,19,2,4,1,2,71.375,0
18704,13,0,27,1,1340,NA,17,12,2,1,1,138.465,0
12209,5,0,20,1,1810,NA,26,13,3,1,1,177.64,0
14068,19,0,19,2,6507,146,83,NA,2,2,1,NA,0
17567,11,0,18,4,2967,50,29,18,3,1,1,236.68,0
13354,5,0,11,2,4505,45,213,9,NA,1,1,1034,0
14374,6,1,11,2,1602,24,0,NA,3,1,1,65.04,1
16430,11,0,35,0,4675,71,4,18,2,1,1,231.57,0
14668,3,0,36,0,NA,5,NA,5,2,1,2,55.26,0
19446,13,0,34,0,NA,60,358,25,2,1,1,1737.81,0
12890,13,0,35,0,4503,66,0,36,1,1,1,251.295,0
12817,NA,0,34,2,9420,121,143,44,3,1,1,953.64,0
15763,10,0,35,0,14078,169,0,45,3,1,1,569.88,0
18133,12,0,35,0,2543,54,7,18,3,1,2,131.88,0
15534,28,0,NA,3,15445,225,53,NA,3,1,1,838.8,0
10818,12,0,34,0,15790,182,149,31,2,1,1,1389.24,0
13219,6,0,34,NA,6805,86,185,27,3,1,1,1015.64,0
19485,3,NA,34,0,1180,14,NA,12,2,1,2,53.73,0
19511,10,0,34,1,11770,154,10,NA,3,1,1,516.96,0
19452,11,0,34,1,NA,75,107,38,2,1,1,800.91,0
17085,26,1,30,0,1260,NA,15,18,2,1,2,126.315,1
12147,24,0,33,8,NA,93,0,43,4,1,1,270.825,0
15123,16,0,33,1,6123,98,25,25,2,1,1,392.445,1
19636,4,0,31,0,3145,22,0,15,3,1,1,126.68,0
18751,12,1,32,0,3295,41,8,17,3,1,2,165.44,1
12108,12,0,33,0,NA,NA,33,32,3,1,2,236.68,1
14826,NA,0,NA,0,NA,2,0,3,3,1,2,17.6,1
14408,4,0,33,0,1973,25,0,7,3,1,1,79.92,0
12885,3,0,33,NA,933,7,NA,5,4,1,2,43.5,1
19627,3,0,NA,1,643,4,3,3,5,1,1,14.205,0
10833,28,0,28,3,16380,238,NA,NA,2,1,1,747.81,0
18000,5,0,NA,0,4023,82,1,29,2,1,1,NA,0
13422,6,0,32,0,1970,44,37,21,3,1,2,228.56,0
18370,7,0,23,NA,1873,39,29,69,4,1,1,120.3,0
12472,14,0,24,0,1005,25,9,8,2,1,2,86.85,0
16419,3,0,23,0,1130,NA,NA,4,4,1,2,78.5,0
14933,5,0,22,0,3530,NA,7,24,3,1,1,171.64,0
12954,5,0,15,0,NA,26,NA,NA,2,1,1,212.67,0
16896,19,0,14,1,6697,141,84,43,1,2,1,838.09,0
11921,15,0,12,0,9237,171,72,41,4,1,1,415.2,0
19105,11,0,13,3,NA,NA,30,20,3,1,1,248.08,0
11712,5,0,6,1,4695,40,214,11,3,1,1,1045.4,0
14135,15,0,45,NA,4675,NA,20,20,3,1,1,270.32,0
17479,7,0,NA,0,623,NA,22,7,3,1,2,113.6,0
16341,17,0,44,2,2758,72,NA,27,3,1,1,1609.2,0
15371,10,0,45,2,2698,NA,17,36,2,1,1,201.06,0
19681,18,0,45,NA,4080,94,47,31,3,1,1,354.96,0
14517,11,0,45,2,2665,51,300,21,4,1,1,817.9,0
14657,20,0,44,4,9420,133,NA,46,3,1,1,NA,0
14316,14,0,45,2,14078,181,15,47,3,1,1,630.36,0
12068,14,0,45,3,4820,95,17,28,4,1,1,165.375,0
18273,32,0,45,5,15445,237,69,NA,3,2,1,903.28,0
14534,NA,0,44,2,15790,194,165,NA,3,1,1,1299.36,0
14702,9,0,NA,0,1015,26,28,11,3,1,2,153.64,0
17012,10,0,44,2,NA,NA,399,46,3,1,1,1914.08,0
13358,14,0,44,3,11770,166,26,50,4,1,1,363.4,0
12444,15,0,44,3,7023,87,NA,40,3,1,1,776.4,0
12653,30,1,40,0,NA,59,31,20,3,1,2,NA,1
12690,28,0,43,10,10740,105,16,NA,5,2,1,186.675,0
18940,20,0,43,3,6123,110,41,NA,3,1,1,413.32,0
17500,8,0,41,2,3145,34,NA,17,4,1,1,116.975,0
11232,16,1,42,0,3295,53,24,19,3,1,2,229.92,1
19693,16,1,43,0,2573,56,49,34,4,1,2,188.225,1
13490,8,0,43,2,NA,37,15,9,4,1,1,87.75,0
18052,10,0,40,3,7090,109,29,NA,5,1,1,151.485,0
17086,7,0,43,0,933,19,24,7,4,1,2,NA,1
14676,NA,0,43,3,NA,16,NA,NA,5,1,1,38.385,0
19657,32,0,NA,5,16380,NA,15,83,2,2,1,815.85,0
14150,9,0,43,2,NA,94,NA,31,3,1,1,232.68,0
11870,10,0,42,0,NA,NA,53,NA,4,1,2,183.15,0
19927,13,0,43,2,3085,65,190,26,3,1,1,886,0
17876,11,0,34,3,1620,48,208,14,3,2,1,898.72,0
15577,11,0,33,2,1873,51,45,71,5,1,1,96.36,0
15633,7,0,33,0,1130,NA,36,6,4,1,2,118.8,0
17865,17,0,32,2,1530,NA,34,NA,NA,1,1,223.83,0
13349,9,0,32,2,3530,73,NA,26,4,1,1,147.575,0
12742,9,0,NA,2,2000,38,43,17,3,1,1,NA,0
14595,NA,0,24,3,6697,153,100,45,2,2,1,758.25,0
16664,NA,0,22,2,NA,183,88,43,5,1,1,273.3,0
19514,15,0,NA,5,3157,57,46,22,4,1,1,195.35,0
11550,NA,0,16,NA,1792,31,15,10,3,1,1,132.92,1
13985,11,0,42,0,1333,22,22,6,3,1,2,142.2,0
17580,21,0,40,2,NA,77,374,26,NA,1,1,1637.8,0
19989,21,0,41,2,5213,83,16,NA,1,1,1,379.28,0
18848,14,0,41,2,3408,75,17,35,2,1,1,233.235,0
13945,22,0,41,3,4790,99,47,30,3,1,1,383.56,0
18497,15,0,41,2,NA,NA,300,NA,4,1,1,835.775,0
19835,24,0,40,4,10130,138,159,45,3,1,1,1046.72,0
13804,18,0,41,2,NA,186,15,NA,3,1,1,658.96,0
11098,18,0,41,NA,NA,100,17,27,4,1,1,183.25,0
12102,17,0,41,2,6933,112,22,14,3,1,1,NA,0
15198,NA,0,41,0,3253,71,23,19,4,1,2,140.6,0
19708,36,0,41,5,16155,242,69,34,3,2,1,931.88,0
13064,15,0,41,3,4110,44,498,10,4,1,1,1348.85,0
10137,14,0,40,3,7515,NA,201,28,3,1,1,1108.72,0
11911,11,0,40,0,1890,31,15,13,2,1,2,NA,0
15281,13,0,NA,NA,1725,31,28,NA,3,1,2,182.24,0
12864,11,0,40,NA,1015,17,15,2,3,1,2,101.28,1
13395,NA,0,40,3,12480,171,26,49,4,1,1,NA,0
13731,19,0,40,3,7733,92,123,39,2,1,1,905.625,0
10790,34,1,36,0,1970,64,31,19,3,2,2,205.36,1
12341,NA,0,39,10,11450,110,16,44,5,1,1,197.4,0
17501,24,0,39,NA,6833,115,41,26,3,1,1,441.92,0
15291,12,0,37,2,3855,39,NA,16,3,1,1,215.76,0
13661,20,1,39,0,3283,61,49,33,4,1,2,206.1,1
18378,NA,0,NA,0,1148,19,15,4,3,1,2,106.68,1
18818,12,0,NA,2,2683,42,15,NA,4,1,1,105.625,0
11862,14,0,36,3,NA,114,NA,24,5,1,1,162.21,0
13162,11,0,39,0,1643,24,24,6,4,1,2,101.675,1
17752,36,0,34,5,17090,NA,15,NA,2,2,1,848.025,0
11036,17,0,37,5,7980,133,286,35,3,2,1,1468.52,0
15267,14,0,38,0,2680,61,53,22,4,1,2,201.025,0
13482,17,0,39,2,3795,70,NA,25,2,1,1,1028.925,0
17556,NA,0,29,2,NA,56,45,70,5,1,1,107.085,0
14057,22,1,30,0,1715,42,25,9,3,1,2,170.28,1
13409,21,0,28,2,2240,49,34,15,2,1,1,256.005,0
15934,13,0,28,2,4240,NA,NA,25,3,1,1,264.72,0
16783,13,0,21,2,2710,43,43,16,3,1,1,282.12,0
11551,27,0,20,3,7407,158,100,44,2,2,1,790.425,0
10696,23,0,18,2,9947,NA,NA,42,5,1,1,284.025,0
18726,19,0,19,5,NA,62,46,21,3,1,1,341.16,0
19023,14,1,12,3,2502,36,15,9,3,1,1,161.52,1
10706,7,0,39,0,3965,66,NA,19,3,1,1,161.24,0
11674,0,0,40,NA,0,0,0,NA,3,1,2,0,0
12309,9,0,38,NA,NA,55,341,26,3,1,1,1448.12,0
17192,9,0,39,0,3793,61,0,37,1,1,1,211.97,0
17596,2,0,39,0,1988,53,0,35,2,1,1,91.845,0
18119,10,0,39,1,3370,NA,14,30,3,1,1,193.88,0
14957,3,0,39,NA,1955,NA,267,20,3,1,1,1147.56,0
13604,12,0,38,2,8710,116,126,45,3,1,NA,857.04,0
14720,NA,0,39,1,4110,NA,0,27,3,1,1,167.52,0
14700,NA,0,39,0,5513,NA,0,14,3,NA,1,224.12,0
17319,8,0,39,0,1833,49,0,19,3,1,2,75.28,0
19634,8,0,38,0,NA,177,132,NA,2,1,1,1280.565,0
11311,2,0,38,1,6095,81,168,28,3,1,1,919.04,0
19293,NA,0,38,0,NA,9,0,13,2,1,2,21.555,0
13466,1,0,39,0,305,9,NA,10,3,1,2,12.56,0
17666,0,0,38,0,0,0,0,NA,2,1,2,0,1
11383,2,0,38,0,7103,122,366,45,3,1,1,1753,0
10572,6,0,38,NA,11060,149,0,49,4,1,1,280.225,0
15323,7,0,38,1,6313,70,90,39,2,1,1,692.235,0
17204,22,0,34,0,550,NA,NA,19,3,1,2,23.68,1
18821,20,0,NA,NA,10030,88,0,44,5,1,1,151.77,0
10547,12,0,NA,1,5413,93,8,26,2,1,1,NA,1
10554,0,0,35,0,2435,17,0,16,3,1,1,98.08,0
17593,8,1,36,0,2585,36,0,18,NA,1,2,104.84,1
10574,8,0,37,0,1863,39,16,33,3,1,2,140.08,1
11078,0,0,NA,0,1263,20,0,8,4,1,1,32.075,0
17108,2,0,NA,1,6380,92,0,24,5,1,1,97.08,0
15335,0,0,37,1,0,0,0,NA,5,1,1,0,0
14558,1,0,37,0,3313,77,0,30,3,1,1,135.6,0
17765,NA,0,36,0,1260,39,NA,22,3,1,2,131.96,0
16583,NA,0,37,0,2375,48,157,NA,2,1,1,815.535,0
11102,3,0,28,NA,NA,31,175,13,2,2,1,829.845,0
18011,0,0,27,0,420,5,3,5,4,1,2,18.125,0
10720,9,0,26,0,820,27,1,15,2,1,1,42.615,0
14137,1,0,26,0,2820,56,0,25,3,1,1,115.04,0
11135,1,0,19,0,1290,NA,10,16,2,1,1,103.995,0
14600,15,0,18,1,5987,136,NA,44,2,2,1,577.035,0
18147,11,0,16,0,8527,166,NA,42,5,1,1,212.895,0
11314,7,0,17,3,2447,40,13,21,3,1,1,151.48,0
13831,13,0,40,1,4675,77,12,19,3,1,1,238.08,0
16326,5,0,41,0,623,11,14,6,3,1,2,81.36,0
11776,15,0,39,1,NA,66,366,NA,3,1,1,1576.96,0
10072,15,0,40,1,NA,NA,8,37,1,1,1,295.625,0
12215,8,0,NA,1,2698,64,9,35,2,1,1,164.79,0
19136,12,0,40,1,14078,175,7,46,3,1,1,598.12,0
10990,11,0,40,1,6223,101,14,14,3,1,1,308.96,0
10281,14,0,40,0,NA,60,15,19,3,NA,2,164.12,0
13289,NA,0,40,4,15445,231,61,34,3,1,1,871.04,0
16702,9,0,40,2,3400,33,490,10,3,1,1,2097.32,0
15099,14,0,39,1,NA,188,157,32,2,1,1,1425.51,0
11462,8,0,NA,2,6805,NA,193,28,3,1,1,1047.88,0
10745,5,0,39,0,NA,20,7,13,2,1,2,85.5,0
10367,7,0,40,0,1015,20,20,10,3,1,2,121.4,0
13033,5,0,39,0,305,6,NA,2,2,1,2,45.495,1
13563,12,0,39,2,11770,160,18,49,4,1,1,343.25,0
18327,13,0,39,2,7023,81,115,39,NA,1,1,837.18,0
12499,28,1,35,0,1260,53,23,19,3,1,2,144.52,1
13113,26,0,38,9,10740,99,8,44,5,1,1,174.585,0
19160,18,0,38,NA,6123,104,33,NA,2,1,1,428.715,0
19711,6,0,36,1,3145,28,7,16,3,1,1,154.92,0
15217,14,1,37,0,3295,NA,16,18,3,1,2,NA,1
10855,14,0,NA,0,NA,50,41,33,4,1,2,168.075,1
11743,NA,0,38,0,NA,NA,7,4,3,1,2,45.84,1
15311,6,0,38,1,1973,31,NA,8,4,1,1,67.6,0
16887,NA,0,35,2,7090,103,21,24,5,1,1,139.395,0
14968,5,0,38,2,643,10,11,4,5,1,1,NA,0
15017,30,0,33,4,16380,244,7,82,2,2,1,779.58,0
19197,NA,0,36,4,NA,122,278,35,3,2,1,1407.68,0
14780,7,0,NA,1,4023,88,9,30,3,1,1,200.44,0
11640,NA,0,38,1,3085,59,182,25,2,1,1,960.48,0
13854,9,0,29,2,1620,42,200,13,3,2,1,866.48,0
10908,9,0,28,1,1873,45,37,70,5,1,1,84.27,0
10146,16,0,29,0,1005,31,17,9,3,1,2,109.44,0
14437,5,0,28,0,1130,16,28,5,NA,1,2,98.65,0
15744,7,0,27,1,3530,67,15,25,3,1,1,203.88,0
13982,7,0,20,1,NA,NA,35,16,3,1,1,221.28,0
17351,21,0,19,2,6697,147,92,44,2,2,1,721.98,0
13919,17,0,17,1,9237,177,NA,42,5,1,1,261.21,0
18894,13,0,18,4,3157,51,38,21,3,1,1,280.32,0
13866,NA,0,11,2,4695,46,222,12,3,1,1,1077.64,0
13900,8,1,11,2,1792,25,7,9,3,1,1,100.68,1
18533,15,0,39,NA,2758,66,NA,26,3,1,1,1576.96,0
10253,15,0,40,1,4503,72,8,37,1,1,1,295.625,0
16554,16,0,40,NA,4080,88,39,30,3,1,1,322.72,0
16068,9,0,40,NA,2665,45,NA,NA,3,1,1,1276.4,0
18459,18,0,39,3,9420,127,151,45,3,1,1,985.88,0
16468,12,0,40,1,14078,175,7,NA,3,1,1,598.12,0
13979,12,0,NA,2,4820,89,9,27,NA,1,1,232.36,0
12836,11,0,40,1,6223,101,14,NA,3,1,1,308.96,0
13560,14,0,40,0,NA,60,15,NA,3,1,2,164.12,0
10055,30,0,40,4,15445,231,61,34,3,2,1,871.04,0
19797,9,0,40,2,3400,33,490,10,3,1,1,2097.32,0
17401,14,0,39,1,15790,188,157,32,2,1,1,1425.51,0
16800,NA,0,39,2,6805,NA,193,28,3,1,1,1047.88,0
19048,5,0,NA,0,1180,20,NA,13,2,1,2,85.5,0
14792,7,0,40,0,NA,20,20,NA,3,1,2,121.4,0
18338,5,0,39,0,NA,6,NA,2,2,1,2,45.495,1
17444,12,0,39,2,11770,160,18,49,4,1,1,343.25,0
19719,13,0,39,2,NA,81,NA,39,2,1,1,837.18,0
12440,28,1,35,0,1260,53,23,NA,3,1,2,144.52,1
12382,NA,0,38,9,10740,99,8,44,5,2,1,174.585,0
17889,6,0,36,1,3145,28,7,NA,3,1,1,154.92,0
15052,14,1,37,0,3295,47,NA,18,3,1,2,197.68,1
12486,14,1,38,0,2573,50,NA,NA,4,1,2,168.075,1
17013,5,0,38,NA,438,8,7,4,3,1,2,45.84,1
13745,8,0,35,2,NA,103,21,NA,5,1,1,139.395,0
15986,5,1,38,0,933,13,16,6,4,1,2,63.65,1
18107,NA,0,38,NA,643,10,11,4,5,1,1,26.295,0
17124,30,0,33,4,NA,244,7,NA,2,2,1,779.58,0
14209,11,0,36,4,7270,122,NA,35,3,2,1,1407.68,0
13582,7,0,38,1,4023,NA,9,30,3,NA,1,200.44,0
12620,8,0,37,0,1970,50,NA,22,3,1,2,260.8,0
14798,NA,0,38,NA,3085,NA,182,25,2,1,1,960.48,0
15474,9,0,29,2,1620,42,200,13,3,2,1,866.48,0
13617,9,0,NA,1,1873,45,37,70,5,1,1,84.27,0
11537,NA,0,29,0,1005,NA,17,9,3,1,2,109.44,0
15466,15,0,27,NA,1530,38,26,15,2,1,1,187.56,0
12136,7,0,27,NA,3530,NA,15,NA,NA,1,1,203.88,0
16651,21,0,19,2,6697,147,92,44,2,2,1,721.98,0
11458,17,0,17,1,9237,177,NA,42,5,1,1,261.21,0
16759,13,0,18,4,3157,51,NA,21,3,1,1,NA,0
10656,7,0,11,2,4695,46,222,NA,3,1,1,1077.64,0
19015,8,1,11,NA,1792,25,7,NA,3,1,1,100.68,1
